entity_id,state,last_changed
sensor.te_0904_temperature,23.61,2026-01-25T03:26:19.482Z
sensor.te_0904_temperature,23.6,2026-01-25T03:26:37.496Z
sensor.te_0904_temperature,23.57,2026-01-25T03:27:13.558Z
sensor.te_0904_temperature,23.61,2026-01-25T03:28:07.499Z
sensor.te_0904_temperature,23.68,2026-01-25T03:31:55.890Z
sensor.te_0904_temperature,23.62,2026-01-25T03:32:16.561Z
sensor.te_0904_temperature,23.58,2026-01-25T03:32:37.240Z
sensor.te_0904_temperature,23.56,2026-01-25T03:33:18.908Z
sensor.te_0904_temperature,23.59,2026-01-25T03:34:42.670Z
sensor.te_0904_temperature,23.54,2026-01-25T03:36:06.876Z
sensor.te_0904_temperature,23.56,2026-01-25T03:37:32.143Z
sensor.te_0904_temperature,23.64,2026-01-25T03:37:53.648Z
sensor.te_0904_temperature,23.59,2026-01-25T03:38:36.760Z
sensor.te_0904_temperature,23.63,2026-01-25T03:39:19.562Z
sensor.te_0904_temperature,23.6,2026-01-25T03:40:23.657Z
sensor.te_0904_temperature,23.61,2026-01-25T03:41:06.361Z
sensor.te_0904_temperature,23.67,2026-01-25T03:41:48.856Z
sensor.te_0904_temperature,23.6,2026-01-25T03:42:52.608Z
sensor.te_0904_temperature,23.63,2026-01-25T03:43:35.156Z
sensor.te_0904_temperature,23.67,2026-01-25T03:44:17.755Z
sensor.te_0904_temperature,23.63,2026-01-25T03:45:21.550Z
sensor.te_0904_temperature,23.64,2026-01-25T03:45:42.841Z
sensor.te_0904_temperature,23.61,2026-01-25T03:47:27.601Z
sensor.te_0904_temperature,23.59,2026-01-25T03:47:48.613Z
sensor.te_0904_temperature,23.56,2026-01-25T03:48:30.821Z
sensor.te_0904_temperature,23.63,2026-01-25T03:49:13.423Z
sensor.te_0904_temperature,23.62,2026-01-25T03:50:39.207Z
sensor.te_0904_temperature,23.63,2026-01-25T03:51:00.407Z
sensor.te_0904_temperature,23.68,2026-01-25T03:52:45.752Z
sensor.te_0904_temperature,23.61,2026-01-25T03:53:49.663Z
sensor.te_0904_temperature,23.68,2026-01-25T03:54:09.731Z
sensor.te_0904_temperature,23.7,2026-01-25T03:55:30.777Z
sensor.te_0904_temperature,23.68,2026-01-25T03:55:50.916Z
sensor.te_0904_temperature,23.65,2026-01-25T03:58:32.310Z
sensor.te_0904_temperature,23.68,2026-01-25T03:58:52.596Z
sensor.te_0904_temperature,23.72,2026-01-25T04:02:17.881Z
sensor.te_0904_temperature,23.75,2026-01-25T04:02:38.867Z
sensor.te_0904_temperature,23.7,2026-01-25T04:02:59.849Z
sensor.te_0904_temperature,23.65,2026-01-25T04:03:20.867Z
sensor.te_0904_temperature,23.75,2026-01-25T04:03:42.052Z
sensor.te_0904_temperature,23.65,2026-01-25T04:04:03.356Z
sensor.te_0904_temperature,23.67,2026-01-25T04:06:54.076Z
sensor.te_0904_temperature,23.71,2026-01-25T04:08:20.400Z
sensor.te_0904_temperature,23.78,2026-01-25T04:09:49.052Z
sensor.te_0904_temperature,23.66,2026-01-25T04:10:56.044Z
sensor.te_0904_temperature,23.79,2026-01-25T04:11:40.609Z
sensor.te_0904_temperature,23.67,2026-01-25T04:12:25.931Z
sensor.te_0904_temperature,23.7,2026-01-25T04:13:35.573Z
sensor.te_0904_temperature,23.75,2026-01-25T04:13:59.224Z
sensor.te_0904_temperature,23.73,2026-01-25T04:14:46.014Z
sensor.te_0904_temperature,23.75,2026-01-25T04:17:32.243Z
sensor.te_0904_temperature,23.74,2026-01-25T04:17:56.376Z
sensor.te_0904_temperature,23.7,2026-01-25T04:20:47.005Z
sensor.te_0904_temperature,23.75,2026-01-25T04:23:53.643Z
sensor.te_0904_temperature,23.69,2026-01-25T04:25:02.560Z
sensor.te_0904_temperature,23.75,2026-01-25T04:25:25.224Z
sensor.te_0904_temperature,23.71,2026-01-25T04:25:47.960Z
sensor.te_0904_temperature,23.74,2026-01-25T04:26:55.538Z
sensor.te_0904_temperature,23.71,2026-01-25T04:27:17.930Z
sensor.te_0904_temperature,23.7,2026-01-25T04:29:08.753Z
sensor.te_0904_temperature,23.76,2026-01-25T04:29:52.269Z
sensor.te_0904_temperature,23.7,2026-01-25T04:30:55.559Z
sensor.te_0904_temperature,23.71,2026-01-25T04:32:35.905Z
sensor.te_0904_temperature,23.74,2026-01-25T04:32:55.868Z
sensor.te_0904_temperature,23.77,2026-01-25T04:33:15.567Z
sensor.te_0904_temperature,23.78,2026-01-25T04:33:54.852Z
sensor.te_0904_temperature,23.77,2026-01-25T04:34:14.311Z
sensor.te_0904_temperature,23.71,2026-01-25T04:34:53.043Z
sensor.te_0904_temperature,23.76,2026-01-25T04:35:31.114Z
sensor.te_0904_temperature,23.74,2026-01-25T04:35:51.481Z
sensor.te_0904_temperature,23.78,2026-01-25T04:36:51.178Z
sensor.te_0904_temperature,23.73,2026-01-25T04:37:10.936Z
sensor.te_0904_temperature,23.74,2026-01-25T04:39:24.361Z
sensor.te_0904_temperature,23.77,2026-01-25T04:39:42.910Z
sensor.te_0904_temperature,23.8,2026-01-25T04:41:15.097Z
sensor.te_0904_temperature,23.72,2026-01-25T04:41:50.827Z
sensor.te_0904_temperature,23.77,2026-01-25T04:42:26.355Z
sensor.te_0904_temperature,23.8,2026-01-25T04:43:18.059Z
sensor.te_0904_temperature,23.79,2026-01-25T04:44:08.544Z
sensor.te_0904_temperature,23.71,2026-01-25T04:45:15.005Z
sensor.te_0904_temperature,23.76,2026-01-25T04:46:05.578Z
sensor.te_0904_temperature,23.71,2026-01-25T04:46:39.258Z
sensor.te_0904_temperature,23.76,2026-01-25T04:46:56.008Z
sensor.te_0904_temperature,23.78,2026-01-25T04:47:45.944Z
sensor.te_0904_temperature,23.75,2026-01-25T04:48:02.427Z
sensor.te_0904_temperature,23.73,2026-01-25T04:48:34.785Z
sensor.te_0904_temperature,23.78,2026-01-25T04:49:21.928Z
sensor.te_0904_temperature,23.73,2026-01-25T04:49:37.452Z
sensor.te_0904_temperature,23.74,2026-01-25T04:49:53.001Z
sensor.te_0904_temperature,23.77,2026-01-25T04:50:23.761Z
sensor.te_0904_temperature,23.79,2026-01-25T04:52:10.648Z
sensor.te_0904_temperature,23.77,2026-01-25T04:52:25.729Z
sensor.te_0904_temperature,23.76,2026-01-25T04:53:10.942Z
sensor.te_0904_temperature,23.72,2026-01-25T04:53:25.825Z
sensor.te_0904_temperature,23.83,2026-01-25T04:55:09.243Z
sensor.te_0904_temperature,23.75,2026-01-25T04:55:23.911Z
sensor.te_0904_temperature,23.76,2026-01-25T04:57:20.089Z
sensor.te_0904_temperature,23.81,2026-01-25T04:57:48.693Z
sensor.te_0904_temperature,23.77,2026-01-25T04:59:00.160Z
sensor.te_0904_temperature,23.79,2026-01-25T04:59:44.158Z
sensor.te_0904_temperature,23.74,2026-01-25T04:59:59.237Z
sensor.te_0904_temperature,23.8,2026-01-25T05:02:02.248Z
sensor.te_0904_temperature,23.78,2026-01-25T05:02:16.848Z
sensor.te_0904_temperature,23.79,2026-01-25T05:02:47.676Z
sensor.te_0904_temperature,23.77,2026-01-25T05:03:34.868Z
sensor.te_0904_temperature,23.82,2026-01-25T05:05:27.108Z
sensor.te_0904_temperature,23.73,2026-01-25T05:06:00.584Z
sensor.te_0904_temperature,23.79,2026-01-25T05:06:52.618Z
sensor.te_0904_temperature,23.74,2026-01-25T05:07:10.351Z
sensor.te_0904_temperature,23.78,2026-01-25T05:07:46.813Z
sensor.te_0904_temperature,23.79,2026-01-25T05:09:39.218Z
sensor.te_0904_temperature,23.76,2026-01-25T05:09:58.681Z
sensor.te_0904_temperature,23.74,2026-01-25T05:13:04.975Z
sensor.te_0904_temperature,23.75,2026-01-25T05:15:15.603Z
sensor.te_0904_temperature,23.79,2026-01-25T05:15:37.525Z
sensor.te_0904_temperature,23.8,2026-01-25T05:18:12.287Z
sensor.te_0904_temperature,23.75,2026-01-25T05:26:21.453Z
sensor.te_0904_temperature,23.72,2026-01-25T05:27:25.924Z
sensor.te_0904_temperature,23.79,2026-01-25T05:28:10.611Z
sensor.te_0904_temperature,23.72,2026-01-25T05:28:40.480Z
sensor.te_0904_temperature,23.7,2026-01-25T05:29:12.318Z
sensor.te_0904_temperature,23.68,2026-01-25T05:31:17.673Z
sensor.te_0904_temperature,23.73,2026-01-25T05:33:53.857Z
sensor.te_0904_temperature,23.72,2026-01-25T05:37:33.051Z
sensor.te_0904_temperature,23.65,2026-01-25T05:38:04.913Z
sensor.te_0904_temperature,23.74,2026-01-25T05:41:58.574Z
sensor.te_0904_temperature,23.71,2026-01-25T05:44:16.929Z
sensor.te_0904_temperature,23.7,2026-01-25T05:46:07.612Z
sensor.te_0904_temperature,23.64,2026-01-25T05:47:21.673Z
sensor.te_0904_temperature,23.68,2026-01-25T05:49:12.088Z
sensor.te_0904_temperature,23.7,2026-01-25T05:54:13.704Z
sensor.te_0904_temperature,23.68,2026-01-25T05:55:30.019Z
sensor.te_0904_temperature,23.69,2026-01-25T05:56:45.884Z
sensor.te_0904_temperature,23.7,2026-01-25T06:01:43.894Z
sensor.te_0904_temperature,23.72,2026-01-25T06:02:59.031Z
sensor.te_0904_temperature,23.71,2026-01-25T06:03:36.512Z
sensor.te_0904_temperature,23.75,2026-01-25T06:04:14.712Z
sensor.te_0904_temperature,23.71,2026-01-25T06:07:19.467Z
sensor.te_0904_temperature,23.69,2026-01-25T06:08:33.895Z
sensor.te_0904_temperature,23.72,2026-01-25T06:09:11.359Z
sensor.te_0904_temperature,23.67,2026-01-25T06:10:27.171Z
sensor.te_0904_temperature,23.71,2026-01-25T06:11:42.532Z
sensor.te_0904_temperature,23.62,2026-01-25T06:14:50.337Z
sensor.te_0904_temperature,23.68,2026-01-25T06:16:07.431Z
sensor.te_0904_temperature,23.7,2026-01-25T06:18:03.748Z
sensor.te_0904_temperature,23.74,2026-01-25T06:18:41.229Z
sensor.te_0904_temperature,23.73,2026-01-25T06:20:36.727Z
sensor.te_0904_temperature,23.72,2026-01-25T06:23:13.000Z
sensor.te_0904_temperature,23.76,2026-01-25T06:26:13.862Z
sensor.te_0904_temperature,23.75,2026-01-25T06:28:34.847Z
sensor.te_0904_temperature,23.78,2026-01-25T06:33:57.424Z
sensor.te_0904_temperature,23.74,2026-01-25T06:39:02.251Z
sensor.te_0904_temperature,23.75,2026-01-25T06:40:33.269Z
sensor.te_0904_temperature,23.74,2026-01-25T06:42:02.491Z
sensor.te_0904_temperature,23.72,2026-01-25T06:45:03.929Z
sensor.te_0904_temperature,23.76,2026-01-25T06:45:49.817Z
sensor.te_0904_temperature,23.71,2026-01-25T06:48:08.688Z
sensor.te_0904_temperature,23.7,2026-01-25T06:48:55.369Z
sensor.te_0904_temperature,23.78,2026-01-25T06:51:20.252Z
sensor.te_0904_temperature,23.72,2026-01-25T06:52:58.753Z
sensor.te_0904_temperature,23.75,2026-01-25T06:56:19.260Z
sensor.te_0904_temperature,23.76,2026-01-25T06:57:09.980Z
sensor.te_0904_temperature,23.75,2026-01-25T07:00:48.156Z
sensor.te_0904_temperature,23.83,2026-01-25T07:03:51.955Z
sensor.te_0904_temperature,23.84,2026-01-25T07:05:37.120Z
sensor.te_0904_temperature,unavailable,2026-01-25T07:12:32.092Z
sensor.te_0904_temperature,23.84,2026-01-25T07:17:32.703Z
sensor.te_0904_temperature,23.81,2026-01-25T07:18:33.335Z
sensor.te_0904_temperature,23.82,2026-01-25T07:19:33.944Z
sensor.te_0904_temperature,23.8,2026-01-25T07:20:34.357Z
sensor.te_0904_temperature,23.82,2026-01-25T07:22:38.013Z
sensor.te_0904_temperature,23.84,2026-01-25T07:24:30.210Z
sensor.te_0904_temperature,23.86,2026-01-25T07:31:39.152Z
sensor.te_0904_temperature,23.76,2026-01-25T07:34:22.415Z
sensor.te_0904_temperature,23.83,2026-01-25T07:35:15.720Z
sensor.te_0904_temperature,23.81,2026-01-25T07:37:59.966Z
sensor.te_0904_temperature,23.85,2026-01-25T07:39:52.823Z
sensor.te_0904_temperature,23.87,2026-01-25T07:52:13.096Z
sensor.te_0904_temperature,23.88,2026-01-25T07:54:15.045Z
sensor.te_0904_temperature,23.9,2026-01-25T07:59:39.681Z
sensor.te_0904_temperature,23.87,2026-01-25T08:01:34.840Z
sensor.te_0904_temperature,23.8,2026-01-25T08:02:31.873Z
sensor.te_0904_temperature,23.91,2026-01-25T08:03:30.396Z
sensor.te_0904_temperature,23.83,2026-01-25T08:05:25.698Z
sensor.te_0904_temperature,23.85,2026-01-25T08:07:19.136Z
sensor.te_0904_temperature,23.83,2026-01-25T08:11:15.249Z
sensor.te_0904_temperature,23.88,2026-01-25T08:12:15.255Z
sensor.te_0904_temperature,23.92,2026-01-25T08:21:48.849Z
sensor.te_0904_temperature,23.9,2026-01-25T08:23:54.063Z
sensor.te_0904_temperature,23.88,2026-01-25T08:27:05.137Z
sensor.te_0904_temperature,23.84,2026-01-25T08:30:11.409Z
sensor.te_0904_temperature,23.91,2026-01-25T08:32:13.976Z
sensor.te_0904_temperature,23.84,2026-01-25T08:34:22.413Z
sensor.te_0904_temperature,23.87,2026-01-25T08:35:24.337Z
sensor.te_0904_temperature,23.86,2026-01-25T08:37:31.233Z
sensor.te_0904_temperature,23.82,2026-01-25T08:38:36.647Z
sensor.te_0904_temperature,23.84,2026-01-25T08:40:47.398Z
sensor.te_0904_temperature,23.88,2026-01-25T08:42:58.373Z
sensor.te_0904_temperature,23.82,2026-01-25T08:48:24.124Z
sensor.te_0904_temperature,23.84,2026-01-25T08:49:29.633Z
sensor.te_0904_temperature,23.86,2026-01-25T08:52:46.900Z
sensor.te_0904_temperature,23.89,2026-01-25T09:01:43.026Z
sensor.te_0904_temperature,23.83,2026-01-25T09:02:50.622Z
sensor.te_0904_temperature,23.79,2026-01-25T09:05:05.888Z
sensor.te_0904_temperature,23.81,2026-01-25T09:25:32.798Z
sensor.te_0904_temperature,23.82,2026-01-25T09:31:21.654Z
sensor.te_0904_temperature,23.83,2026-01-25T09:32:27.395Z
sensor.te_0904_temperature,23.82,2026-01-25T09:35:45.306Z
sensor.te_0904_temperature,23.72,2026-01-25T09:45:43.644Z
sensor.te_0904_temperature,23.76,2026-01-25T09:48:59.584Z
sensor.te_0904_temperature,23.84,2026-01-25T09:52:13.775Z
sensor.te_0904_temperature,23.71,2026-01-25T09:54:05.644Z
sensor.te_0904_temperature,23.72,2026-01-25T10:04:39.475Z
sensor.te_0904_temperature,23.69,2026-01-25T10:06:38.148Z
sensor.te_0904_temperature,23.7,2026-01-25T10:09:36.047Z
sensor.te_0904_temperature,23.71,2026-01-25T10:10:35.727Z
sensor.te_0904_temperature,23.76,2026-01-25T10:11:16.469Z
sensor.te_0904_temperature,23.78,2026-01-25T10:12:30.108Z
sensor.te_0904_temperature,23.75,2026-01-25T10:13:06.900Z
sensor.te_0904_temperature,23.77,2026-01-25T10:15:34.009Z
sensor.te_0904_temperature,23.76,2026-01-25T10:16:10.804Z
sensor.te_0904_temperature,23.66,2026-01-25T10:22:18.407Z
sensor.te_0904_temperature,23.71,2026-01-25T10:23:31.822Z
sensor.te_0904_temperature,23.72,2026-01-25T10:25:58.871Z
sensor.te_0904_temperature,23.73,2026-01-25T10:27:12.297Z
sensor.te_0904_temperature,23.75,2026-01-25T10:27:49.181Z
sensor.te_0904_temperature,23.73,2026-01-25T10:29:02.395Z
sensor.te_0904_temperature,23.75,2026-01-25T10:29:39.010Z
sensor.te_0904_temperature,23.73,2026-01-25T10:31:28.802Z
sensor.te_0904_temperature,23.67,2026-01-25T10:33:18.905Z
sensor.te_0904_temperature,23.7,2026-01-25T10:33:55.736Z
sensor.te_0904_temperature,23.71,2026-01-25T10:40:04.480Z
sensor.te_0904_temperature,23.7,2026-01-25T10:42:31.517Z
sensor.te_0904_temperature,23.71,2026-01-25T10:43:08.316Z
sensor.te_0904_temperature,23.69,2026-01-25T10:45:35.663Z
sensor.te_0904_temperature,23.65,2026-01-25T10:50:29.732Z
sensor.te_0904_temperature,23.71,2026-01-25T10:51:43.300Z
sensor.te_0904_temperature,23.69,2026-01-25T10:53:33.649Z
sensor.te_0904_temperature,23.68,2026-01-25T10:54:10.406Z
sensor.te_0904_temperature,23.74,2026-01-25T10:54:47.071Z
sensor.te_0904_temperature,23.68,2026-01-25T10:57:14.134Z
sensor.te_0904_temperature,23.69,2026-01-25T10:59:04.849Z
sensor.te_0904_temperature,23.74,2026-01-25T11:00:19.175Z
sensor.te_0904_temperature,23.71,2026-01-25T11:05:53.097Z
sensor.te_0904_temperature,23.7,2026-01-25T11:07:07.324Z
sensor.te_0904_temperature,23.72,2026-01-25T11:08:21.662Z
sensor.te_0904_temperature,23.7,2026-01-25T11:08:58.848Z
sensor.te_0904_temperature,23.65,2026-01-25T11:10:13.082Z
sensor.te_0904_temperature,23.74,2026-01-25T11:15:47.637Z
sensor.te_0904_temperature,23.67,2026-01-25T11:17:02.080Z
sensor.te_0904_temperature,23.69,2026-01-25T11:25:04.607Z
sensor.te_0904_temperature,23.75,2026-01-25T11:25:41.647Z
sensor.te_0904_temperature,23.65,2026-01-25T11:30:02.177Z
sensor.te_0904_temperature,23.64,2026-01-25T11:31:16.635Z
sensor.te_0904_temperature,23.61,2026-01-25T11:34:43.657Z
sensor.te_0904_temperature,23.66,2026-01-25T11:35:30.888Z
sensor.te_0904_temperature,23.68,2026-01-25T11:37:05.027Z
sensor.te_0904_temperature,23.67,2026-01-25T11:40:22.558Z
sensor.te_0904_temperature,23.68,2026-01-25T11:40:59.720Z
sensor.te_0904_temperature,23.67,2026-01-25T11:42:51.730Z
sensor.te_0904_temperature,23.69,2026-01-25T11:43:28.579Z
sensor.te_0904_temperature,23.66,2026-01-25T11:44:47.938Z
sensor.te_0904_temperature,23.65,2026-01-25T11:45:34.532Z
sensor.te_0904_temperature,23.71,2026-01-25T11:53:09.634Z
sensor.te_0904_temperature,23.65,2026-01-25T11:58:23.036Z
sensor.te_0904_temperature,23.67,2026-01-25T12:02:43.487Z
sensor.te_0904_temperature,23.68,2026-01-25T12:04:27.917Z
sensor.te_0904_temperature,23.7,2026-01-25T12:06:36.708Z
sensor.te_0904_temperature,23.73,2026-01-25T12:13:08.689Z
sensor.te_0904_temperature,23.67,2026-01-25T12:14:26.318Z
sensor.te_0904_temperature,23.69,2026-01-25T12:15:15.177Z
sensor.te_0904_temperature,23.67,2026-01-25T12:16:37.104Z
sensor.te_0904_temperature,23.7,2026-01-25T12:19:40.383Z
sensor.te_0904_temperature,23.65,2026-01-25T12:20:17.052Z
sensor.te_0904_temperature,23.75,2026-01-25T12:20:53.732Z
sensor.te_0904_temperature,23.71,2026-01-25T12:23:20.996Z
sensor.te_0904_temperature,23.68,2026-01-25T12:25:11.061Z
sensor.te_0904_temperature,23.76,2026-01-25T12:28:14.121Z
sensor.te_0904_temperature,23.71,2026-01-25T12:29:27.485Z
sensor.te_0904_temperature,23.72,2026-01-25T12:30:04.096Z
sensor.te_0904_temperature,23.74,2026-01-25T12:31:17.251Z
sensor.te_0904_temperature,23.75,2026-01-25T12:36:11.727Z
sensor.te_0904_temperature,23.7,2026-01-25T12:37:25.893Z
sensor.te_0904_temperature,23.72,2026-01-25T12:41:42.287Z
sensor.te_0904_temperature,23.69,2026-01-25T12:42:55.710Z
sensor.te_0904_temperature,23.7,2026-01-25T12:43:32.251Z
sensor.te_0904_temperature,23.68,2026-01-25T12:46:35.275Z
sensor.te_0904_temperature,23.75,2026-01-25T12:49:01.999Z
sensor.te_0904_temperature,23.76,2026-01-25T12:49:38.465Z
sensor.te_0904_temperature,23.71,2026-01-25T12:53:55.453Z
sensor.te_0904_temperature,23.77,2026-01-25T12:55:08.398Z
sensor.te_0904_temperature,23.74,2026-01-25T12:58:48.423Z
sensor.te_0904_temperature,23.73,2026-01-25T13:04:56.078Z
sensor.te_0904_temperature,23.71,2026-01-25T13:05:32.823Z
sensor.te_0904_temperature,23.64,2026-01-25T13:06:46.347Z
sensor.te_0904_temperature,23.6,2026-01-25T13:08:00.096Z
sensor.te_0904_temperature,23.64,2026-01-25T13:13:31.363Z
sensor.te_0904_temperature,23.65,2026-01-25T13:14:44.764Z
sensor.te_0904_temperature,23.67,2026-01-25T13:18:25.355Z
sensor.te_0904_temperature,23.6,2026-01-25T13:19:02.193Z
sensor.te_0904_temperature,23.64,2026-01-25T13:19:38.880Z
sensor.te_0904_temperature,23.67,2026-01-25T13:20:15.548Z
sensor.te_0904_temperature,23.56,2026-01-25T13:20:52.493Z
sensor.te_0904_temperature,23.62,2026-01-25T13:23:56.168Z
sensor.te_0904_temperature,23.63,2026-01-25T13:25:46.077Z
sensor.te_0904_temperature,23.59,2026-01-25T13:27:36.341Z
sensor.te_0904_temperature,23.6,2026-01-25T13:31:53.164Z
sensor.te_0904_temperature,23.61,2026-01-25T13:33:43.044Z
sensor.te_0904_temperature,23.64,2026-01-25T13:36:46.452Z
sensor.te_0904_temperature,23.65,2026-01-25T13:39:13.697Z
sensor.te_0904_temperature,23.68,2026-01-25T13:40:27.225Z
sensor.te_0904_temperature,23.61,2026-01-25T13:41:40.660Z
sensor.te_0904_temperature,23.66,2026-01-25T13:42:54.492Z
sensor.te_0904_temperature,23.61,2026-01-25T13:46:35.656Z
sensor.te_0904_temperature,23.67,2026-01-25T13:49:39.672Z
sensor.te_0904_temperature,23.61,2026-01-25T13:52:06.498Z
sensor.te_0904_temperature,23.63,2026-01-25T13:53:56.819Z
sensor.te_0904_temperature,23.64,2026-01-25T13:57:00.428Z
sensor.te_0904_temperature,23.62,2026-01-25T13:58:13.940Z
sensor.te_0904_temperature,23.65,2026-01-25T13:58:50.796Z
sensor.te_0904_temperature,23.62,2026-01-25T14:05:01.872Z
sensor.te_0904_temperature,23.67,2026-01-25T14:05:38.437Z
sensor.te_0904_temperature,23.65,2026-01-25T14:06:52.400Z
sensor.te_0904_temperature,23.63,2026-01-25T14:07:30.276Z
sensor.te_0904_temperature,23.67,2026-01-25T14:11:47.904Z
sensor.te_0904_temperature,23.65,2026-01-25T14:14:52.650Z
sensor.te_0904_temperature,23.62,2026-01-25T14:22:53.401Z
sensor.te_0904_temperature,23.65,2026-01-25T14:23:30.496Z
sensor.te_0904_temperature,23.7,2026-01-25T14:24:07.552Z
sensor.te_0904_temperature,23.72,2026-01-25T14:25:21.588Z
sensor.te_0904_temperature,23.64,2026-01-25T14:29:39.957Z
sensor.te_0904_temperature,23.65,2026-01-25T14:30:55.005Z
sensor.te_0904_temperature,23.71,2026-01-25T14:34:36.212Z
sensor.te_0904_temperature,23.63,2026-01-25T14:37:39.580Z
sensor.te_0904_temperature,23.62,2026-01-25T14:38:53.112Z
sensor.te_0904_temperature,23.67,2026-01-25T14:41:19.834Z
sensor.te_0904_temperature,23.7,2026-01-25T14:42:33.392Z
sensor.te_0904_temperature,23.65,2026-01-25T14:44:32.284Z
sensor.te_0904_temperature,23.63,2026-01-25T14:50:30.461Z
sensor.te_0904_temperature,23.67,2026-01-25T14:53:49.225Z
sensor.te_0904_temperature,23.64,2026-01-25T14:55:08.274Z
sensor.te_0904_temperature,23.65,2026-01-25T14:55:47.902Z
sensor.te_0904_temperature,23.69,2026-01-25T14:56:27.331Z
sensor.te_0904_temperature,23.66,2026-01-25T14:57:06.938Z
sensor.te_0904_temperature,23.68,2026-01-25T14:58:26.305Z
sensor.te_0904_temperature,23.63,2026-01-25T15:01:44.078Z
sensor.te_0904_temperature,23.71,2026-01-25T15:03:03.241Z
sensor.te_0904_temperature,23.69,2026-01-25T15:03:43.022Z
sensor.te_0904_temperature,23.67,2026-01-25T15:04:22.778Z
sensor.te_0904_temperature,23.64,2026-01-25T15:05:02.812Z
sensor.te_0904_temperature,23.68,2026-01-25T15:13:00.919Z
sensor.te_0904_temperature,23.72,2026-01-25T15:16:41.485Z
sensor.te_0904_temperature,23.71,2026-01-25T15:20:08.024Z
sensor.te_0904_temperature,23.67,2026-01-25T15:23:00.390Z
sensor.te_0904_temperature,23.63,2026-01-25T15:24:43.933Z
sensor.te_0904_temperature,23.71,2026-01-25T15:25:52.392Z
sensor.te_0904_temperature,23.65,2026-01-25T15:27:00.282Z
sensor.te_0904_temperature,23.67,2026-01-25T15:27:34.187Z
sensor.te_0904_temperature,23.69,2026-01-25T15:32:40.064Z
sensor.te_0904_temperature,23.6,2026-01-25T15:33:47.932Z
sensor.te_0904_temperature,23.63,2026-01-25T15:36:04.030Z
sensor.te_0904_temperature,23.57,2026-01-25T15:38:20.019Z
sensor.te_0904_temperature,23.61,2026-01-25T15:44:33.419Z
sensor.te_0904_temperature,23.62,2026-01-25T15:45:07.470Z
sensor.te_0904_temperature,23.57,2026-01-25T15:47:23.263Z
sensor.te_0904_temperature,23.56,2026-01-25T15:52:28.320Z
sensor.te_0904_temperature,23.59,2026-01-25T15:55:18.281Z
sensor.te_0904_temperature,23.53,2026-01-25T15:57:00.084Z
sensor.te_0904_temperature,23.48,2026-01-25T16:02:05.541Z
sensor.te_0904_temperature,23.49,2026-01-25T16:03:13.323Z
sensor.te_0904_temperature,23.53,2026-01-25T16:08:52.584Z
sensor.te_0904_temperature,23.46,2026-01-25T16:10:00.385Z
sensor.te_0904_temperature,23.47,2026-01-25T16:11:42.193Z
sensor.te_0904_temperature,23.45,2026-01-25T16:15:05.364Z
sensor.te_0904_temperature,23.44,2026-01-25T16:16:13.208Z
sensor.te_0904_temperature,23.43,2026-01-25T16:16:47.217Z
sensor.te_0904_temperature,23.44,2026-01-25T16:17:21.207Z
sensor.te_0904_temperature,23.52,2026-01-25T16:18:28.897Z
sensor.te_0904_temperature,23.47,2026-01-25T16:19:02.776Z
sensor.te_0904_temperature,23.49,2026-01-25T16:19:36.900Z
sensor.te_0904_temperature,23.48,2026-01-25T16:20:10.716Z
sensor.te_0904_temperature,23.44,2026-01-25T16:20:44.696Z
sensor.te_0904_temperature,23.45,2026-01-25T16:21:18.576Z
sensor.te_0904_temperature,23.47,2026-01-25T16:23:00.469Z
sensor.te_0904_temperature,23.41,2026-01-25T16:24:08.643Z
sensor.te_0904_temperature,23.39,2026-01-25T16:24:42.642Z
sensor.te_0904_temperature,23.44,2026-01-25T16:25:50.655Z
sensor.te_0904_temperature,23.48,2026-01-25T16:27:32.736Z
sensor.te_0904_temperature,23.49,2026-01-25T16:28:06.647Z
sensor.te_0904_temperature,23.41,2026-01-25T16:29:48.745Z
sensor.te_0904_temperature,23.4,2026-01-25T16:30:22.841Z
sensor.te_0904_temperature,23.41,2026-01-25T16:34:20.908Z
sensor.te_0904_temperature,23.37,2026-01-25T16:36:03.219Z
sensor.te_0904_temperature,23.39,2026-01-25T16:36:37.244Z
sensor.te_0904_temperature,23.43,2026-01-25T16:37:11.407Z
sensor.te_0904_temperature,23.39,2026-01-25T16:42:17.468Z
sensor.te_0904_temperature,23.38,2026-01-25T16:43:59.409Z
sensor.te_0904_temperature,23.37,2026-01-25T16:50:13.642Z
sensor.te_0904_temperature,23.35,2026-01-25T16:55:19.911Z
sensor.te_0904_temperature,23.39,2026-01-25T16:55:53.825Z
sensor.te_0904_temperature,23.32,2026-01-25T16:57:02.040Z
sensor.te_0904_temperature,23.37,2026-01-25T17:02:43.416Z
sensor.te_0904_temperature,23.3,2026-01-25T17:04:25.531Z
sensor.te_0904_temperature,23.36,2026-01-25T17:06:07.812Z
sensor.te_0904_temperature,23.28,2026-01-25T17:11:48.492Z
sensor.te_0904_temperature,23.35,2026-01-25T17:12:22.499Z
sensor.te_0904_temperature,23.31,2026-01-25T17:12:56.597Z
sensor.te_0904_temperature,23.36,2026-01-25T17:13:30.807Z
sensor.te_0904_temperature,23.32,2026-01-25T17:14:38.984Z
sensor.te_0904_temperature,23.27,2026-01-25T17:15:47.183Z
sensor.te_0904_temperature,23.33,2026-01-25T17:18:03.683Z
